X,Y,WARD,PARCEL,PID_LONG,WPD,BATCH,SHAPE_area,SHAPE_len,Project_ID,Perm_type,Have_it,Year_TAPA,PID,Permit_ID,Proj_nam,MAL,MAL2,MAL3,MAL4,MAL5,MAL6,MAL7,Lot_Type,Add_Space,Ex__Spaces,Perm_space,Gen_Park,Rest_Park,Land_Use,_land_sqft,bldg_Sqft,Units,ManCo,ManAd,ManCon,DevName,DevName2,DevAddy,DevAddy2,Par_own,Own_Addy,Cost_Hour,Cost_day,Cost_mon,Op_hours,Op_days,Lease_Own,Park_type,Lev_grade,Entry,An_report,APCC_perm,Space_coun,Paper_rec,E_file,APCC_Notes,Issue_date,Mod_date,Mod_date2,Mod_date3,2010_Freez,2010_Exem,2010_Excl,2010_Tot,Comments,User_Group,Ut_rates,Use_Notes,Mon_Pass,Agreements,Valet,1977_PuL,1977_PuG,1977_PriL,1977_PriG,BAPCC_PuL,BAPCC_PuG,BAPCC_PrL,BAPCC_PrG,1991_PuL,1991_PuG,1991_PrL,1991_PrG,Elec_Veh,Car_van,C_V_Desc,Ped_Path,Incentives,Outlets,Out_Dets,bike_space,Bike_Short,Bike_long,Low_Em,MASS_Ride,Match,Joint,Guarantee,Sub_T_Pass,Sub_Desc,TMA,CommuteWor,Moto_Scoot,T_Pass_Sal,Trans_Coor,Ped_Prog,Shut_bus,Cash_out,prom_mats,Show_facs,Unb_Park,Car_share,Car_share2,Notes,Fenway,Perm_Summ,OBJECTID,_Freez,_Exem,_Excl,_Tot,_PuL,_PuG,_PriL,_PriG,_PuL_1,_PuG_1,_PrL,_PrG,No_2010_AP,Shape_Leng,y_n_bike,TOT_Space,Note,Proj_nam_1,TYPE,LOC_ID,Proj_nam_2,PARCEL_1,PID_LONG_1,WPD_1,PID_1,TOTAL_COM_,20171127_Respondent (First+ Last),20171127_Gensler Revised Parking Spots,20171127_Parking Typology (use dropdown)
-71.05552619343473,42.35443348541034,3,4408,0304408000,03-06-490,0,38525.30490190000,973.27803334100,00144,APCC,Y,,0304408000,506,150 FEDERAL ST GARAGE,150 Federal St,,,,,,,,,400,400,80.000000,320.000000,,,,,,,,"Federal Development, Inc., c/o Meredith & Grew, Inc.",,"125 High Street, Boston, MA 02110",,,,,,,,,,,,,,506,,Y,Y,n/a,1/23/1985,,,,80,320,0,400,,"General public, employees",,,,,,,,,,0,0,0,120,0,0,0,80,,Y,0.000000,,,,,0.000000,,Yes,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,400.00000000000,,150 FEDERAL ST GARAGE,Mixed,A00144,150 FEDERAL ST GARAGE,4408,0304408000,03-06-490,0304408000,400.000000,Carmen Schweizer,400,Below Grade (building on top)
-71.069950043170891,42.349315295575273,5,1136,0501136000,05-01-095,0,12146.35120720000,474.33767897600,00300,APCC,Y,,0501136000,8.1,GARDEN GARAGE,35 Lomasney Way,,,,,,,,,710,710,410.000000,300.000000,,,,,,,,"ERP Operating Limited Partnership, An Affiliate of Equity Residential",,"1953 Gallows Road, Suite 340, Vienna, Virginia 22182",,,,,,,,,,Self-park,Sub-grade,,,8.1,,Y,Y,n/a,12/12/2006,,,,410,300,,710,"Granted by APCC Dec 6, 2006",Residents/general public,,,,,,0,710,0,0,0,710,0,0,0,650,0,0,,Y,0.000000,Y,,,,41.000000,,41,,,,,,,,,,,,Y - in the Charles River Park Management office,Y,,,Y,,,,0.000000,Cambridge/Blossom Working Group,,1,0,,,,,,,,,,,,,,0.00000000000,Y,710.00000000000,,GARDEN GARAGE,Mixed,A00300,GARDEN GARAGE,1136,0501136000,05-01-095,0501136000,710.000000,Carmen Schweizer,710,Stand-alone parking 
-71.061958662663884,42.344900647278877,3,6728,0306728000,03-08-140,0,6274.12182515000,342.89020780600,00216,APCC,,,0306728000,335,F W WEBB LOT,237-241 Albany St,,,,,,,,,0,13,0.000000,13.000000,,,,,,,,,,,,,,,,,,,,,,,,335,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,13,0,0,0,13,0,0,0,13,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,13.00000000000,,F W WEBB LOT,Exempt,A00216,F W WEBB LOT,6728,0306728000,03-08-140,0306728000,13.000000,Carmen Schweizer,13,Surface Parking
-71.068359842838333,42.350004360454108,5,122,0500122000,05-01-105,0,2009.62338253000,180.19852372200,00278,APCC,,,0500122000,179,CHURCH ST LOT,0 Piedmont St,,,,,,,,,0,18,0.000000,18.000000,,,,,,,,,,,,,,,,,,,,,,,,179,,,,n/a,n/a,,,,,,,0,,,,,,,,17,0,0,0,17,0,0,0,18,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,18.00000000000,,CHURCH ST LOT,Commercial,A00278,CHURCH ST LOT,122,0500122000,05-01-105,0500122000,18.000000,Carmen Schweizer,18,Surface Parking
-71.063158184686458,42.347552026927715,3,5476,0305476000,03-08-150,0,1175.71737521000,155.66263748400,00192,APCC,,,0305476000,606,SCCHC PARKING LOT,18 Pine St,,,,,,,,,0,45,0.000000,45.000000,,,,,,,,,,,,,,,,,,,,,,,,606,,,,n/a,n/a,,,,,,,0,,,,,,,,,,,,,,,,0,0,45,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,45.00000000000,,SCCHC PARKING LOT,Exempt,A00192,SCCHC PARKING LOT,5476,0305476000,03-08-150,0305476000,45.000000,Carmen Schweizer,45,Surface Parking
-71.063226715508222,42.344067197852418,3,6575,0306575000,03-08-135,0,7752.77602697000,362.19844933600,00212,APCC,,,0306575000,332,SOMERFIELD LOT,33-39 TRAVELER ST,,,,,,,,,0,37,0.000000,37.000000,,,,,,,,,,,,,,,,,,,,,,,,332,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,32,0,0,0,32,0,0,0,37,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,37.00000000000,,SOMERFIELD LOT,Exempt,A00212,SOMERFIELD LOT,6575,0306575000,03-08-135,0306575000,37.000000,Carmen Schweizer,37,Surface Parking
-71.062991151590481,42.350219268928946,3,5380,0305380000,03-08-175,0,53283.29991120000,1120.04800698000,00190,"TAPA, APCC",,,0305380000,,Tufts Dental,1 Kneeland St,704-780 Washington St,,,,,,,,"2,035","2,035",217.000000,1818.000000,,57346,"95,000 (additional)",,,,,,,,,,,,,,,,"1220 owned, 815 leased",Self,,,,,,,,,,,,,217,,,217,,General public,,,,,,183,,,,217,,,,243,,,,,Y,1.000000,,,,,52.000000,Y,Y - 52,,,Y - VivaCommute,Y,,Y,25%,Y - A better City,,,Y,Y - Jim Foley,,,,Y,,,Y,2.000000,,,4,0,,,,,,,,,,,,,,0.00000000000,Y,2035.00000000000,,Tufts Dental,Commercial,A00190,Tufts Dental,5380,0305380000,03-08-175,0305380000,217.000000,,,
-71.072529265242807,42.336412077681196,8,1403,0801403000,08-02-030,0,49646.92004040000,898.06077006800,00392,APCC,,,0801403000,308,BUMC LOT,72 E Concord St,,,,,,,,,0,50,0.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,308,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,44,0,0,0,44,0,0,0,50,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,50.00000000000,,BUMC LOT,Exempt,A00392,BUMC LOT,1403,0801403000,08-02-030,0801403000,50.000000,Carmen Schweizer,50,Surface Parking
-71.074735866632395,42.353679202062729,5,2873,0502873000,05-06-025,0,19156.86319400000,646.88986843800,00322,APCC,,,0502873000,238,FIRST & SECOND CHURCH,64 Marlborough St,,,,,,,,,0,12,0.000000,12.000000,,,,,,,,,,,,,,,,,,,,,,,,238,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,0,12,0,0,0,12,0,0,0,12,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,12.00000000000,,FIRST & SECOND CHURCH,Exempt,A00322,FIRST & SECOND CHURCH,2873,0502873000,05-06-025,0502873000,12.000000,Carmen Schweizer,12,Surface Parking
-71.062662188348298,42.345197332205629,3,6625,0306625000,03-08-140,0,267864.63901799999,2405.70159970000,00214,APCC,,,0306625000,,Herald Lots,300 Harrison Ave,,,,,,,,,308,308,0.000000,308.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,328,,,,308,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,3,0,,,,,,,,,,,,,,0.00000000000,,308.00000000000,,Herald Lots,Exempt,A00214,Herald Lots,6625,0306625000,03-08-140,0306625000,308.000000,Carmen Schweizer,308,Stand-alone parking 
-71.060691881268497,42.349662102524775,3,5242,0305242000,03-08-345,0,1451.60949644000,181.01224274500,00182,APCC,,,0305242000,203,YMCA PARKING LOT,55-57 Hudson St,,,,,,,,,0,29,0.000000,29.000000,,,,,,,,,,,,,,,,,,,,,,,,203,,,,n/a,n/a,,,,,,,0,,,,,,,,0,18,0,,0,0,18,0,0,0,29,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,29.00000000000,,YMCA PARKING LOT,Exempt,A00182,YMCA PARKING LOT,5242,0305242000,03-08-345,0305242000,29.000000,Carmen Schweizer,29,Surface Parking
-71.08210914312788,42.344637599108985,4,864,0400864000,04-05-010,0,53203.52408120000,1144.22961326000,00221,APCC,,,0400864000,265,GREENHOUSE APT GARAGE,150 Huntington Ave,,,,,,,,,0,200,0.000000,200.000000,,,,,,,,,,,,,,,,,,,,,,,,265,,,,n/a,n/a,,,,,,,0,,,,,,,,209,0,0,0,0,0,0,210,0,0,0,200,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,Y,1,0,,,,,,,,,,,,,,0.00000000000,,200.00000000000,,GREENHOUSE APT GARAGE,Exempt,A00221,GREENHOUSE APT GARAGE,864,0400864000,04-05-010,0400864000,200.000000,Carmen Schweizer,200,Stand-alone parking 
-71.06914508135084,42.349049597431446,5,773,0500773000,05-01-155,0,9283.64281305000,455.46232362500,00289,APCC,Y,,0500773000,182,PINSTRIPE AUTO PARK,132 Arlington St,,,,,,,,,17,17,0.000000,17.000000,,,,,,,,"Sunrise Auto Theatre, Inc",,"1150 Park Square Building, Boston, MA 02116",,,,,,,,,,,,,,182,,Y,Y,n/a,3/31/1983,,,,17,,,17,54 Redbook not permitted,General public,,,,,,54,0,0,0,71,0,0,0,72,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,17.00000000000,,PINSTRIPE AUTO PARK,Commercial,A00289,PINSTRIPE AUTO PARK,773,0500773000,05-01-155,0500773000,17.000000,Carmen Schweizer,17,Surface Parking
-71.062063607158706,42.34760759788626,3,5021,0305021000,03-08-360,0,105361.74799700000,1391.57392366000,00179,APCC,,,0305021000,,,224-236 Harrison Ave,240-250 Harrison Ave,252-262 Harrison Ave,,210-262 Harrison Ave,,,,,136,136,0.000000,136.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,110,,,,136,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,136.00000000000,,,Exempt,A00179,,5021,0305021000,03-08-360,0305021000,136.000000,Carmen Schweizer,136,Below Grade (building on top)
-71.064979309317295,42.347981128962736,3,5545,0305545000,03-08-080,0,81822.81895500000,1361.29515897000,00193,APCC,,,0305545000,176,QUINCY ST GARAGE,885 Washington St,,,,,,,,,0,30,0.000000,30.000000,,,,,,,,,,,,,,,,,,,,,,,,176,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,0,32,0,0,0,32,0,0,0,30,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,30.00000000000,,QUINCY ST GARAGE,Exempt,A00193,QUINCY ST GARAGE,5545,0305545000,03-08-080,0305545000,30.000000,Carmen Schweizer,30,Below Grade (building on top)
-71.064734203438249,42.349783469482126,3,5630,0305630000,03-08-070,0,37046.84320210000,774.02981442400,00196,APCC,,,0305630000,196,NEMC GARAGE,274-284 Tremont St,,,,,,,,,0,921,921.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,196,,,,n/a,n/a,,,,,,,0,,,,,,,,0,937,0,0,0,937,0,0,0,921,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,921.00000000000,,NEMC GARAGE,Commercial,A00196,NEMC GARAGE,5630,0305630000,03-08-070,0305630000,921.000000,Carmen Schweizer,921,Stand-alone parking 
-71.067024927282503,42.339388495363721,8,1104,0801104000,08-01-055,0,5421.35627298000,304.21512577900,00383,APCC,,,0801104000,,,30-44 Wareham St,46 Wareham St,139-141 Malden St,129-139 Malden St,,,,,,82,82,0.000000,82.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,86,,,,82,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,3,0,,,,,,,,,,,,,,0.00000000000,,82.00000000000,,,Exempt,A00383,,1104,0801104000,08-01-055,0801104000,82.000000,Carmen Schweizer,82,Surface Parking
-71.067477320848269,42.351328581240786,5,105-10,0500105010,05-01-055,0,43116.82952080000,1080.97246221000,00276,"TAPA, APCC",,,0500105010,,,1 Charles St S,,,,,,,,,511,511,55.000000,456.000000,"residential, ground retail",,"401,500",,,,,,,,,,,,,,,,"some deeded, some leased",,,,,,,,,,,,,,55,10,446,511,,,,,,,,92,0,0,0,55,0,0,0,55,0,0,0,,,0.000000,,,,,50.000000,Y,50,,,Y,,Y,,,Y - Back Bay TMA or other,,,Y - Through TMA,Y,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,511.00000000000,,,Mixed,A00276,,105-10,0500105010,05-01-055,0500105010,65.000000,Carmen Schweizer,511,Below Grade (building on top)
-71.066456618156977,42.348232304332171,5,270,0500270000,05-01-140,0,98917.77415610000,1251.98496486000,00282,APCC,,,0500270000,194,MASS PIKE TOWERS LOT,336 Tremont St,,,,,,,,,0,91,0.000000,91.000000,,,,,,,,,,,,,,,,,,,,,,,,194,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,40,0,0,0,100,0,0,0,91,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,91.00000000000,,MASS PIKE TOWERS LOT,Exempt,A00282,MASS PIKE TOWERS LOT,270,0500270000,05-01-140,0500270000,91.000000,Carmen Schweizer,91,Surface Parking
-71.065710581476011,42.346196053897714,3,6175,0306175000,03-08-110,0,21931.03569970000,854.63641343200,00199,APCC,,,0306175000,530,SOUTH COVE MANOR LOT,120 Shawmut Ave,,,,,,,,,0,21,0.000000,21.000000,,,,,,,,,,,,,,,,,,,,,,,,530,,,,n/a,n/a,,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,21,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,21.00000000000,,SOUTH COVE MANOR LOT,Exempt,A00199,SOUTH COVE MANOR LOT,6175,0306175000,03-08-110,0306175000,21.000000,Carmen Schweizer,21,Surface Parking
-71.065599915023938,42.346590457979424,3,6180,0306180000,03-08-110,0,16322.34895830000,511.35892387200,00200,APCC,,,0306180000,296,110 SHAWMUT AVE LOT,100-112 Shawmut Ave,,,,,,,,,0,52,0.000000,52.000000,,,,,,,,,,,,,,,,,,,,,,,,296,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,39,0,0,0,39,0,0,0,52,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,52.00000000000,,110 SHAWMUT AVE LOT,Exempt,A00200,110 SHAWMUT AVE LOT,6180,0306180000,03-08-110,0306180000,52.000000,Carmen Schweizer,52,Below Grade (building on top)
-71.053210825768318,42.359973686459455,3,3790,0303790000,03-06-340,0,81741.50853350000,1237.47988669000,00111,APCC,Y,,0303790000,511,MARKETPLACE CENTER GARAGE,200 State St,,,,,,,,,120,120,120.000000,0.000000,,,,,,,,"Worldwide Parking Associates, Inc",,"200 State Street, 12th Floor, Boston, MA 02109",,,,,,,,,,,,,,511,,Y,Y,n/a,6/11/1998,,,,120,0,,120,"Granted by APCC March 25, 1998",General public,,,,,,,,,,0,0,0,83,0,0,0,84,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,120.00000000000,,MARKETPLACE CENTER GARAGE,Commercial,A00111,MARKETPLACE CENTER GARAGE,3790,0303790000,03-06-340,0303790000,120.000000,Carmen Schweizer,120,Below Grade (building on top)
-71.056063296972511,42.368087907215596,3,1968,0301968000,03-02-045,0,4014.72490190000,396.30932602600,00057,APCC,Y,,0301968000,76,CHARTER HOUSE CONDO TRUST,540-544 Commercial St,,,,,,,,,6,6,0.000000,0.000000,,,,,,,,"Lavender Trust c/o Joseph P. Carpinteri, First Faneuil Corporation",,"295 Hanover Street, Boston, MA 02113",,,,,,,,,,,,,,76,,Y,Y,n/a,4/3/1980,,,,0,0,6,6,Residential parking only,Residents,,,,,,,,,,0,0,0,6,,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,6.00000000000,,CHARTER HOUSE CONDO TRUST,N/A,A00057,CHARTER HOUSE CONDO TRUST,1968,0301968000,03-02-045,0301968000,0.000000,Carmen Schweizer,6,Surface Parking
-71.059748841245977,42.365344822226533,3,1536,0301536000,03-04-110,0,67985.95829980000,1208.32192299000,00036,"TAPA, APCC",,,0301536000,,"Simpson Parcel One, Bullfinch Triangle",95 Haverhill St,,,,,,,,,138,142,0.000000,142.000000,"Residential, ground retail",,"19,500 Non-residential",286,,,,SHLP Bulfinch LLC,,"33 Broad Street, Suite 1002, Boston, MA 02114",,,,,,,,,,Self-park/valet/atte,Three level,,,,,,,,,,,,,7,131,138,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,100.000000,Y,100,,,Y,will encourage commercial tenants,will encourage employers,Limited Time,One free first month pass per unit,Y - A Better City,,,,Y - building management,,,,Y,,,Y,1.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,142.00000000000,,"Simpson Parcel One, Bullfinch Triangle",Exempt,A00036,"Simpson Parcel One, Bullfinch Triangle",1536,0301536000,03-04-110,0301536000,7.000000,Carmen Schweizer,142,Surface Parking
-71.081456380594233,42.347530202939012,4,1037-100,0401037100,04-02-010,0,843888.40509300004,6481.96643064000,00228,"TAPA, Amendment, APCC
",,,0401037100,,Prudential,800 Boylston St,760-800 Boylston St,40 Dalton St,,,,,,,3920,3920,2067.000000,1853.000000,mixed use,"1,080,288","1,834,000",282,,,,,,,,,,,,,,,,"self, valet",,,,,,,,,,,,,2067,867,986,3920,,,,,,,,140,225,,220,,2067,,2109,,2750,,452,4,Y,0.000000,Y,,,,134.000000,Y,134,,,Y,Y,Will encourage tenants,,,Will coordinate with other businesses,,,Y,Y,,,,Y,Will encourage tenants,Y,,0.000000,,,4,0,,,,,,,,,,,,,,0.00000000000,Y,3920.00000000000,,Prudential,Mixed,A00228,Prudential,1037-100,0401037100,04-02-010,0401037100,2934.000000,Nicholas Ficeto,3920,Below Grade (building on top)
-71.077829718776698,42.33874967616039,9,694,0900694000,09-02-030,0,83368.80189530000,1222.83794752000,00400,APCC,,,0900694000,285,JOHN J HURLEY SCHOOL,42-70 Worcester St,,,,,,,,,0,40,0.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,285,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,12,0,0,0,12,0,0,0,40,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,40.00000000000,,JOHN J HURLEY SCHOOL,Exempt,A00400,JOHN J HURLEY SCHOOL,694,0900694000,09-02-030,0900694000,40.000000,Nicholas Ficeto,40,Surface Parking
-71.086824837868804,42.351890724915009,5,3507,0503507000,05-09-035,0,4457.51218607000,362.44471357800,00329,APCC,,,0503507000,254,NEW ENGLAND COLLEGE OF OPTOM,424 Beacon St,,,,,,,,,0,30,0.000000,30.000000,,,,,,,,,,,,,,,,,,,,,,,,254,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,32,0,0,0,32,0,0,0,30,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,Y,1,0,,,,,,,,,,,,,,0.00000000000,,30.00000000000,,NEW ENGLAND COLLEGE OF OPTOM,Exempt,A00329,NEW ENGLAND COLLEGE OF OPTOM,3507,0503507000,05-09-035,0503507000,30.000000,Nicholas Ficeto,30,Surface Parking
-71.087115288968178,42.348608179213045,5,3009,0503009000,05-09-080,0,6008.42414029000,330.49299206500,00323,APCC,,,0503009000,255,DANKER & DONAHUE GARAGE,343-347 Newbury St,,,,,,,,,0,500,500.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,255,,,,n/a,n/a,,,,,,,0,,,,,,,,0,500,0,0,0,500,0,0,0,500,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,Y,1,0,,,,,,,,,,,,,,0.00000000000,,250.00000000000,500 spaces? DANKER & DONAHUE GARAGE has 250,DANKER & DONAHUE GARAGE,Commercial,A00323,DANKER & DONAHUE GARAGE,3009,0503009000,05-09-080,0503009000,500.000000,Nicholas Ficeto,250,Below Grade (building on top)
-71.073204559308394,42.337164481115323,8,1401-10,0801401010,08-02-035,0,74788.90920500000,1238.19960629000,00391,"TAPA (draft), APCC
",,,0801401010,,Harrison Commons,761 Harrison Ave,,,,,,,Underground,,230,230,0.000000,230.000000,,,,,,,,"Harrison Commons/Harrison Court, c/o R.F. Walsh Company, Inc",,"307 West First Street, South Boston, MA 02127",,,,,,,,,,,,,,,,,,,,,,,,230,,230,,,,,,,,,,50,,,,50,,,,62,,,,0.000000,,,,,0.000000,,Y,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,230.00000000000,,Harrison Commons,Exempt,A00391,Harrison Commons,1401-10,0801401010,08-02-035,0801401010,230.000000,Nicholas Ficeto,230,Below Grade (building on top)
-71.069848742100191,42.349089135682817,5,1137,0501137000,05-01-095,0,8330.85885519000,392.24798784800,00301,APCC,,,0501137000,183,GENERAL TRADING CORPORATION,0 Arlington St,,,,,,,,,84,84,84.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,183,,,,n/a,n/a,,,,84,0,0,84,,,,,,,,84,0,0,0,84,0,0,0,83,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,84.00000000000,,GENERAL TRADING CORPORATION,Commercial,A00301,GENERAL TRADING CORPORATION,1137,0501137000,05-01-095,0501137000,84.000000,Nicholas Ficeto,84,Below Grade (building on top)
-71.075126325396738,42.347932090341899,4,1083,0401083000,04-02-145,0,4945.88925789000,370.01122115100,00231,APCC,,,0401083000,,JOHN HANCOCK GARAGE,165 Dartmouth St,100 Clarendon St,,,,,,Garage,,2013,2013,576.000000,1437.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,1437,,2013,,,,,,,,,1010,,774,,576,,1437,,600,,1400,10,Y,10.000000,,,,,140.000000,,140,,,,,,,,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,Y,2013.00000000000,,JOHN HANCOCK GARAGE,Mixed,A00231,JOHN HANCOCK GARAGE,1083,0401083000,04-02-145,0401083000,2013.000000,Nicholas Ficeto,2013,Stand-alone parking 
-71.065618014648607,42.341794205019859,3,6536,0306536000,03-07-115,0,18656.65256370000,803.52527223000,00208,APCC,,,0306536000,322,MBTA LOT C,500-514 Harrison Ave,,,,,,,,,185,185,0.000000,185.000000,,,,,,,,,,,,,,,,,,,,,,,,322,,,,n/a,n/a,,,,0,185,,185,,,,,,,,0,0,35,0,0,0,185,0,0,0,35,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,185.00000000000,,MBTA LOT C,Exempt,A00208,MBTA LOT C,6536,0306536000,03-07-115,0306536000,185.000000,Nicholas Ficeto,185,Surface Parking
-71.080903604409045,42.345604979677731,4,905,0400905000,04-02-140,0,38131.58637980000,943.29718620600,00222,APCC,,,0400905000,266,COLONNADE HOTEL GARAGE,120-140 Huntington Ave,,,,,,,,,0,180,0.000000,180.000000,,,,,,,,,,,,,,,,,,,,,,,,266,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,0,275,0,0,0,275,0,0,0,180,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,180.00000000000,,COLONNADE HOTEL GARAGE,Exempt,A00222,COLONNADE HOTEL GARAGE,905,0400905000,04-02-140,0400905000,180.000000,Nicholas Ficeto,180,Above Grade (building on top)
-71.061345314780198,42.36419782370703,3,1646-10,0301646010,03-06-035,0,5382.63196539000,296.59595170900,00046,"APCC, Parking Management",,,0301646010,,155 Portland,155 Portland St,,,,,,,,,36,36,0.000000,0.000000,,,,,,,,Tom Zazzara,,"150-151 Portland Street, Boston, MA",,,,,,,,,,,,,,,,,,,,,,,36,,,36,,,,,,,,,,,,,,14,44,,,,200,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,36.00000000000,,155 Portland,Mixed,A00046,155 Portland,1646-10,0301646010,03-06-035,0301646010,236.000000,Nicholas Ficeto,36,Surface Parking
-71.071671870279118,42.338050206347965,8,1361-5,0801361005,08-02-010,0,36257.02550400000,918.20170991700,00389,"TAPA, APCC
",,,0801361005,,,725 Harrison Ave,731 Harrison Ave,,,,,,"garage, lot",,67,67,0.000000,67.000000,residential,,2000 gallery space,54,,,,"ArtBlock LLC, c/o New Atlantic Development",,"59 Temple Place, Suite 1000, Boston, MA 02111",,,,,,,,,conveyed as easements,,"underground, surface",,,,,,,,,,,,,67,,67,,,,,,,,,,,,,,,2,,,,,,,0.000000,,,,,20.000000,,Y - 20,,,,,,,,,,,,Y - building manager,,,,Y - transit only,,,,0.000000,"641, 725, and 735 Harrison Ave all have the same parcel ID but 731 looks to be the best MAL match",,1,0,,,,,,,,,,,,,,0.00000000000,Y,67.00000000000,,,Mixed,A00389,,1361-5,0801361005,08-02-010,0801361005,67.000000,Nicholas Ficeto,67,Surface Parking
